nodeID,xcoord,ycoord,floor,building,nodeType,longName,shortName,teamAssigned
WHALL00702,1740,1501,5,Tower,HALL,Hall 10,Hallway W0702,Z
WHALL00802,1726,1744,5,Shapiro,HALL,Hall 9,Hallway W0802,Z
XELEV00803,3742,2260,6,FLEX,ELEV,Elevator T,Flex Elevator,Z
XELEV01502,3740,2250,5,FLEX,ELEV,Elevator T,FLEX Elevator,Z
XEXIT00102,3068,1094,5,45 Francis,EXIT,45 Francis Entrance,45 Entrance,Z
XEXIT00202,3867,1923,5,FLEX,EXIT,Flexible Workspaces Entrance,Flex Entrance,Z
XHALL15702,3281,1134,5,45 Francis,HALL,45 sidewalk,45 sidewalk,Z
XHALL15802,3372,1219,5,45 Francis,HALL,45 sidewalk,45 sidewalk,Z
XHALL15902,3378,1576,5,45 Francis,HALL,45 sidewalk,45 sidewalk,Z
XHALL16002,3873,1576,5,45 Francis,HALL,45 sidewalk,45 sidewalk,Z
XHALL16102,3836,1997,5,FLEX,HALL,FLEX Entry Hall,FLEX Entry Hall,Z
XHALL16202,3836,2316,5,FLEX,HALL,FLEX Hall,FLEX Hall,Z
XHALL16302,3771,2322,5,FLEX,HALL,FLEX Entry Hall,FLEX Entry Hall,Z
XHALL16402,3338,1166,5,45 Francis,HALL,45 sidewalk,45 sidewalk,Z
IHALL03901,1256,865,1,Faulkner,HALL,Hall,Hall,I
IHALL04101,1403,519,1,Faulkner,HALL,Hall,Hall,I
IHALL04201,868,512,1,Faulkner,HALL,Hall,Hall,I
IHALL04301,943,512,1,Faulkner,HALL,Hall,Hall,I
IHALL04401,983,512,1,Faulkner,HALL,Hall,Hall,I
IDEPT00201,943,473,1,Faulkner,DEPT,Admitting,Admitting,I
IDEPT00301,1481,764,1,Faulkner,DEPT,Day Surgery,Day Surgery,I
IDEPT01301,983,564,1,Faulkner,DEPT,AUD,AUD,I
IDEPT01501,1403,494,1,Faulkner,DEPT,MRI/CT,MRI/CT,I
IHALL04501,1256,1097,1,Faulkner,HALL,Hall,Hall,I
IREST00501,1187,487,1,Faulkner,REST,Restroom Male,Restroom Male,I
ISTAI00101,1296,414,1,Faulkner,STAI,Stair,Stairwell,I
IHALL04601,1114,588,1,Faulkner,HALL,Hall,Hall,I
IHALL04701,1114,512,1,Faulkner,HALL,Hall,Hall,I
IHALL04801,1187,512,1,Faulkner,HALL,Hall,Hall,I
IHALL05301,1403,740,1,Faulkner,HALL,Hall,Hall,I
IHALL05401,1481,740,1,Faulkner,HALL,Hall,Hall,I
IHALL05501,1996,740,1,Faulkner,HALL,Hall,Hall,I
IHALL04404,1250,986,4,Faulkner,HALL,Hall,Hall,I
IHALL04504,1250,639,4,Faulkner,HALL,Hall,Hall,I
IHALL04604,1144,433,4,Faulkner,HALL,Hall,Hall,I
IHALL04804,1357,341,4,Faulkner,HALL,Hall,Hall,I
IHALL04904,1250,342,4,Faulkner,HALL,Hall,Hall,I
ACONF00102,1580,2538,5,BTM,HALL,Hall,Hall,Z
ACONF00103,1650,2968,6,BTM,CONF,BTM Conference Center,BTM Conference,Z
ACONF0010G,1699,2640,3,BTM,CONF,Schlagler Innovation Lobby,Schlagler Lobby,Z
ADEPT00101,1402,2633,4,BTM,DEPT,Neuroscience Waiting Room,Neuro Waiting Room,Z
ADEPT00102,1372,2743,5,BTM,DEPT,Orthopedics and Rhemutalogy,Orthopedics and Rhemutalogy,Z
ADEPT0010G,1529,2496,3,BTM,DEPT,Neuro Testing Waiting Area ,Neuro Wating Area,Z
ADEPT00201,1720,2856,4,BTM,DEPT,MS Waiting,MS Waiting,Z
ADEPT0020G,1552,2828,3,BTM,DEPT,Infusion Waiting Area G,Infusion Waiting Area,Z
ADEPT00301,986,2859,4,BTM,DEPT,CART Waiting,CART Waiting,Z
ADEPT00401,939,892,1,Faulkner,DEPT,Endoscopy,,A
ADEPT00501,1145,588,1,Faulkner,DEPT,Cardiac Rehabilitation,Cardiac Rehabilitation,A
ADEPT00701,1311,1097,1,Faulkner,DEPT,QR MAT Management,QR MAT Management,A
ADEPT00801,1531,519,1,Faulkner,DEPT,Radiology,Radiology,A
ADEPT00901,1996,764,1,Faulkner,DEPT,Recovery,Recovery,A
ADEPT01001,1752,1072,1,Faulkner,DEPT,Operation Room Entrance 1,Operation Room Entrance 1,A
ADEPT01101,2244,1090,1,Faulkner,DEPT,Operation Room Entrance 2,Operation Room Entrance 2,A
ADEPT01201,2160,1133,1,Faulkner,DEPT,Operation Room,Operation Room,A
ADEPT01401,916,831,1,Faulkner,DEPT,Emergency Department,Emergency Department,A
AELEV00S01,1535,2784,4,BTM,ELEV,Elevator S,Elevator S 1,Z
AELEV00S02,1532,2784,5,BTM,ELEV,Elevator S,Elevator S 2,Z
AELEV00S03,1539,2773,6,BTM,ELEV,Elevator S,Elevator S 3,Z
AELEV00S0G,1525,2770,3,BTM,ELEV,Elevator S,Elevator S G,Z
AELEV00SL2,1627,2750,1,BTM,ELEV,Elevator S,Elevator S L2,Z
AELEV00X01,1208,414,1,Faulkner,ELEV,Elevator 1 Level 1,Elevator Intersection 1 Level 1,A
AELEV00Y01,1181,1157,1,Faulkner,ELEV,Elevator 2 Level 1,Elevator Intersection 2 Level 2,A
AEXIT00101,868,415,1,Faulkner,EXIT,Emergency Department Exit,Emergency Department Exit,A
AEXIT0010G,1679,2459,3,BTM,EXIT,Fenwood Road,Fenwood Road,Z
AEXIT001L2,1699,2797,1,BTM,EXIT,Parking Garage,Parking Garage L2,Z
AEXIT00301,2342,1136,1,Faulkner,EXIT,Stair Exit,Stair Exit,A
AEXIT00501,1256,144,1,Faulkner,EXIT,Atrium Main Entrance,,A
SHALL00303,1199,256,3,Faulkner,HALL,Hall,Hall,S
SHALL01203,1315,260,3,Faulkner,HALL,Hall,Hall,S
SHALL01303,1364,649,3,Faulkner,HALL,Hall,Hall,S
SHALL01503,1431,829,3,Faulkner,HALL,Hall,Hall,S
SHALL01803,1208,689,3,Faulkner,HALL,Hall,Hall,S
SHALL01903,1254,755,3,Faulkner,HALL,Hall,Hall,S
SHALL02003,1254,1339,3,Faulkner,HALL,Hall,Hall,S
SHALL02203,1254,1164,3,Faulkner,HALL,Hall,Hall,S
SHALL02603,1366,290,3,Faulkner,HALL,Hall,Hall,S
SHALL02703,1366,436,3,Faulkner,HALL,Hall,Hall,S
SREST00103,1457,2917,3,BTM,REST,Rest,Restroom Ground Floor,S
SDEPT00303,1686,2924,3,BTM,DEPT,Outpatient,Outpatient Phlebotomy,S
SDEPT00703,1576,2972,3,BTM,DEPT,Infusion,Infusion,S
SHALL02803,1600,2972,3,BTM,HALL,Hall,Hall,S
SHALL02903,1491,2917,3,BTM,HALL,Hall,Hall,S
SHALL03003,1491,3023,3,BTM,HALL,Hall,Hall,S
SHALL03103,1600,3023,3,BTM,HALL,Hall,Hall,S
SHALL03203,1686,3023,3,BTM,HALL,Hall,Hall,S
SHALL03303,1491,2859,3,BTM,HALL,Hall,Hall,S
SHALL03403,1597,2544,3,BTM,HALL,Hall,Hall,S
SHALL03503,1706,2572,3,BTM,HALL,Hall,Hall,S
SHALL05601,1658,2691,1,Shapiro,HALL,Hall,Hall,S
SHALL05004,1357,480,4,Faulkner,HALL,Hall,Hall,S
SHALL05104,1250,479,4,Faulkner,HALL,Hall,Hall,S
SDEPT00601,1275,554,1,Faulkner,DEPT,Preop eval,Preoperative Evaluation,S
SHALL04001,1254,554,1,Faulkner,HALL,Hall,Hall,S
SDEPT00804,1376,440,4,Faulkner,DEPT,Rheuma,Rheumatology Center,S
SDEPT00704,1376,339,4,Faulkner,DEPT,HVMA,HVMA Neurology,S
SDEPT02104,1324,269,4,Faulkner,DEPT,GA,Gastroentology Associates,S
SDEPT02304,1178,268,4,Faulkner,DEPT,HVMA,HVMA Internal Medicine,S
SDEPT02404,1125,428,4,Faulkner,DEPT,Cardio,Cardiology,S
SHALL04704,1357,437,4,Faulkner,HALL,Hall,Hall,S
SHALL02102,1747,1094,2,45 Francis,HALL,Hall,Hall,S
SHALL04004,2275,834,4,45 Francis,HALL,Hall,Hall,S
SREST00601,1323,485,1,Faulkner,REST,Restroom,Restroom Floor 1,S
SHALL05001,1323,519,1,Faulkner,HALL,Hall,Hall,S
SHALL05201,1256,512,1,Faulkner,HALL,Hall,Hall,S
SHALL04901,1256,414,1,Faulkner,HALL,Hall,Hall,S
SHALL05101,1256,308,1,Faulkner,HALL,Hall,Hall,S
AHALL02001,2160,1115,1,Faulkner,HALL,Hallway Intersection 21,Hallway Intersection 21,A
AHALL02101,2244,1115,1,Faulkner,HALL,Hall,Hallway Intersection 22,A
AHALL02201,938,831,1,Faulkner,HALL,Hallway Intersection 23,Hallway Intersection 23,A
AHALL02401,1256,232,1,Faulkner,HALL,Hallway Intersection 1,,A
AINFO0010G,1488,2715,3,BTM,INFO,BTM Security Desk,Security,Z
AINFO001L2,1679,2753,1,BTM,INFO,BTM Security Desk,Security,Z
AINFO0020G,1699,2715,3,BTM,INFO,Information Desk G,Information,Z
ALABS00101,1241,762,1,Faulkner,LABS,Special Testing,,A
ALABS00103,1600,2715,6,BTM,LABS,Innovation Hub,Innovation Hub,Z
ALABS001L2,1699,2722,1,BTM,LABS,MRI CT Scan Imaging,MRI CT Imaging,Z
ALABS00201,1272,865,1,Faulkner,LABS,PLUM Lab,,A
ALABS00203,1650,2709,6,BTM,LABS,Clinical Trials,Clinical Trials,Z
ALABS00301,1272,923,1,Faulkner,LABS,VASC Lab,,A
ALABS00401,2320,1233,1,Faulkner,LABS,Labs,Labs,A
ALABS00601,1080,588,1,Faulkner,LABS,Blood Draw Lab,Blood Draw Lab,A
AREST00101,1559,2609,4,BTM,REST,Restroom,Restroom,Z
AREST00103,1556,2866,6,BTM,REST,Restroom BTM Conference Center,Restroom,Z
ARETL00101,1617,2527,4,BTM,RETL,Cafe,Cafe,Z
ASERV00201,1381,963,1,Faulkner,SERV,Linens,Linens,A
ASTAI00101,1648,2596,4,BTM,STAI,Cafe Stairs,Cafe Staris,Z
ASTAI00102,1650,2604,5,BTM,STAI,Stairs,Stairs Floor 2,Z
ASTAI0010G,1621,2561,3,BTM,STAI,Schlagler Stairs,Schlager Stairs,Z
ASTAI00201,1220,1053,1,Faulkner,STAI,Staircase 3 Level 1,Staircase,A
ASTAI00301,2342,1233,1,Faulkner,STAI,Staircase 4 Level 1,Staircase 4 Level 1,A
ASTAI00501,1284,308,1,Faulkner,STAI,Staircase 1 Level 1,Staircase 1 Level 1,A
BCONF00102,2139,1029,5,45 Francis,CONF,Duncan Reid Conference Room,Conf B0102,Z
BDEPT00102,2260,786,5,45 Francis,DEPT,Comprehensive Breast Heath,DEPT B0102,Z
BDEPT00202,2177,1046,5,45 Francis,DEPT,Oral Medicine and Dentistry,DEPT B0202,Z
BDEPT00302,2389,752,5,45 Francis,DEPT,Lee Bell Breast Center,DEPT B0302,Z
BDEPT00402,2440,923,5,45 Francis,DEPT,Jen Center for Primary Care,DEPT B0402,Z
BDEPT00502,2614,1032,5,45 Francis,DEPT,Ear Nose & Throat,DEPT B0502,Z
BDEPT00602,2784,1306,5,45 Francis,HALL,Hallway Intersection 31,Hallway B3102,Z
BDEPT00702,2969,779,5,45 Francis,DEPT,Plastic Surgery,DEPT B0702,Z
AHALL01801,1403,1115,1,Faulkner,HALL,Hallway Intersection 19,Hallway Intersection 19,A
AHALL01901,1752,1115,1,Faulkner,HALL,Hallway Intersection 20,Hallway Intersection 20,A
BDEPT00802,3160,868,5,45 Francis,DEPT,Outpatient Pharmacy,DEPT B0802,Z
BDEPT00902,3259,865,5,45 Francis,DEPT,Weiner Center for Preoperative Evaluation,DEPT B0902,Z
BHALL00102,2245,902,5,45 Francis,HALL,Hallway Intersection 1 Level 2,Hallway B0102,Z
BHALL00202,2279,902,5,45 Francis,HALL,Hallway Intersection 2 Level 2,Hallway B0202,Z
BHALL00402,2246,1286,5,45 Francis,HALL,Hallway Intersection 4 Level 2,Hallway B0402,Z
BHALL00502,2389,902,5,45 Francis,HALL,Hallway Intersection 5 Level 2,Hallway B0502,Z
BHALL00602,2614,902,5,45 Francis,HALL,Hallway Intersection 6 Level 2,Hallway B0602,Z
BHALL00802,2605,786,5,45 Francis,HALL,Hallway Intersection 8 Level 2,Hallway B0802,Z
BHALL00902,2279,827,5,45 Francis,HALL,Hallway Intersection 9 Level 2,Hallway B0902,Z
BHALL01102,2921,903,5,45 Francis,HALL,Hallway Intersection 11 Level 2,Hallway B1102,Z
BHALL01202,2945,902,5,45 Francis,HALL,Hallway Intersection 12 Level 2,Hallway B1202,Z
BHALL01302,3136,896,5,45 Francis,HALL,Hallway Intersection 13 Level 2,Hallway B1302,Z
BHALL01402,3296,880,5,45 Francis,HALL,Hallway Intersection 14 Level 2,Hallway B1402,Z
BHALL01702,2945,779,5,45 Francis,HALL,Hallway Intersection 17 Level 2,Hallway B1702,Z
BHALL01802,2617,933,5,45 Francis,HALL,Hallway Intersection 18 Level 2,Hallway B1802,Z
BHALL01902,2627,1009,5,45 Francis,HALL,Hallway Intersection 19 Level 2,Hallway B1902,Z
BHALL02002,2781,1043,5,45 Francis,HALL,Hallway Intersection 20 Level 2,Hallway B2002,Z
BHALL02102,2856,1032,5,45 Francis,HALL,Hallway Intersection 21 Level 2,Hallway B2102,Z
BHALL02202,2911,971,5,45 Francis,HALL,Hallway Intersection 22 Level 2,Hallway B2202,Z
BHALL02302,2918,933,5,45 Francis,HALL,Hallway Intersection 23 Level 2,Hallway B2302,Z
BHALL02502,3139,920,5,45 Francis,HALL,Hallway Intersection 25 Level 2,Hallway B2502,Z
BHALL02602,3290,940,5,45 Francis,HALL,Hallway Intersection 26 Level 2,Hallway B2602,Z
BHALL02702,3279,1005,5,45 Francis,HALL,Hallway Intersection 27 Level 2,Hallway B2702,Z
BHALL02802,3068,1039,5,45 Francis,HALL,Hallway Intersection 28 Level 2,Hallway B2802,Z
BHALL03002,2784,1156,5,45 Francis,HALL,Hallway Intersection 30 Level 2,Hallway B3002,Z
BHALL03102,2554,1286,5,45 Francis,HALL,Hallway Intersection 31 Level 2,Hallway B3102,Z
BHALL03202,2556,1388,5,45 Francis,HALL,Hallway Intersection 32 Level 2,Hallway B3202,Z
BHALL03302,2784,1286,5,45 Francis,HALL,Hallway Intersection 33 Level 2,Hallway B3302,Z
BHALL03402,2177,1029,5,45 Francis,HALL,Hallway Intersection 34 Level 2,Hallway B3402,Z
BHALL03502,2245,1029,5,45 Francis,HALL,Hallway Intersection 35 Level 2,Hallway B3502,Z
BHALL03602,2279,762,5,45 Francis,HALL,Hallway Intersection 36 Level 2,Hallway B3602,Z
BHALL03702,2331,632,5,45 Francis,HALL,Hallway Intersection 37 Level 2,Hallway B3702,Z
BHALL03802,2279,786,5,45 Francis,HALL,Hallway Intersection 38 Level 2,Hallway B3802,Z
BHALL04102,2730,1070,5,45 Francis,HALL,Hallway Intersection 41 Level 2,Hallway B04102,Z
BHALL04302,2784,1074,5,45 Francis,HALL,Hallway Intersection 43 level 2,Hallway B04302,Z
BHALL04402,3075,974,5,45 Francis,HALL,Hallway Intersection 44 Level 2,Hallway B4402,Z
BINFO00102,2989,940,5,45 Francis,INFO,Information Desk,INFO B0102,Z
BINFO00202,3119,940,5,45 Francis,INFO,Valet Service,INFO B0202,Z
BLABS00102,2246,1350,5,45 Francis,LABS,Vascular Diagnostic Lab,Labs B0102,Z
BLABS00202,2945,1005,5,45 Francis,LABS,Outpatient Specimen Collection,Labs B0202,Z
BREST00102,2177,998,5,45 Francis,REST,Restroom,REST B0102,Z
BREST00202,2587,844,5,45 Francis,REST,Men's Restroom,REST B0202,Z
BREST00302,2215,1251,5,45 Francis,REST,Restroom,REST B0302,Z
BREST00402,2583,1388,5,45 Francis,REST,Restroom,REST B0402,Z
BREST00502,2754,1156,5,45 Francis,REST,Restroom,REST B0502,Z
BSERV00102,2856,1084,5,45 Francis,SERV,Patient Financial Services,SERV B0102,Z
BSTAI00102,2180,926,5,45 Francis,STAI,Staircase Intersection 1 Level 2,Stair B0102,Z
BSTAI00202,2300,827,5,45 Francis,STAI,Staircase Intersection 2 Level 2,Stair B0202,Z
BSTAI00302,2535,786,5,45 Francis,STAI,Staircase Intersection 3 Level 2,Stair B0302,Z
BSTAI00502,2924,844,5,45 Francis,STAI,Staircase Intersection 5 Level 2,Stair B0502,Z
BSTAI00602,3215,868,5,45 Francis,STAI,Staircase Intersection 6 Level 2,Stair B0602,Z
BSTAI00702,2812,1156,5,45 Francis,STAI,Staircase Intersection 7 Level 2,Stair B0702,Z
BSTAI00802,2569,1316,5,45 Francis,STAI,Staircase Intersection 8 Level 2,Stair B0802,Z
BSTAI00902,2187,1306,5,45 Francis,STAI,Staircase Intersection 9 Level 2,Stair B0902,Z
BSTAI01002,2180,954,5,45 Francis,STAI,Staircase,Stair B1002,Z
CCONF001L1,2255,851,2,45 Francis,CONF,Anesthesia Conference Room,Conf C001L1,Z
CCONF002L1,2668,1019,2,45 Francis,CONF,Medical Records Conference Room,Conf C002L1,Z
CCONF003L1,2460,1241,2,45 Francis,CONF,Abrams Conference Room,Conf C003L1,Z
CDEPT002L1,1982,824,2,Tower,DEPT,Day Surgery Family Waiting,Department C002L1,Z
CDEPT003L1,1846,827,2,Tower,DEPT,Day Surgery Family Waiting Exit,Department C003L1,Z
CDEPT004L1,2310,1029,2,45 Francis,DEPT,Medical Records Film Library,Department C004L1,Z
CHALL001L1,1734,924,2,Tower,HALL,Hallway 1 Floor L1,Hallway C001L1,Z
CHALL001L2,2360,854,1,45 Francis,HALL,Hallway K Elevator Floor L2,Hallway C001L2,Z
CHALL002L1,2445,1050,2,45 Francis,HALL,Hallway 2 Floor L1,Hallway C002L1,Z
CHALL002L2,2269,909,1,45 Francis,HALL,Hallway 2 Floor L2,Hallway C002L2,Z
CHALL003L1,2445,1286,2,45 Francis,HALL,Hallway 3 Floor L1,Hallway C003L1,Z
CHALL003L2,2218,916,1,45 Francis,HALL,Hallway 3 Floor L2,Hallway C003L2,Z
CHALL004L1,2716,1074,2,45 Francis,HALL,Hallway 4 Floor L1,Hallway C004L1,Z
CHALL004L2,2130,913,1,45 Francis,HALL,Hallway 4 Floor L2,Hallway C004L2,Z
CHALL005L1,1754,1286,2,Tower,HALL,Hallway 5 Floor L1,Hallway C005L1,Z
CHALL005L2,1747,1286,1,Tower,HALL,Hallway 5 Floor L2,Hallway C005L2,Z
CHALL006L1,2133,1286,2,Tower,HALL,Hallway 6 Floor L1,Hallway C006L1,Z
CHALL007L1,2133,1050,2,Tower,HALL,Hallway 7 Floor L1,Hallway C007L1,Z
CHALL007L2,1747,1043,1,Tower,HALL,Hallway 7 Floor L2,Hallway C007L2,Z
CHALL008L1,2220,1050,2,45 Francis,HALL,Hallway 8 Floor L1,Hallway C008L1,Z
CHALL008L2,1734,926,1,Tower,HALL,Hallway 8 Floor L2,Hallway C008L2,Z
CHALL009L1,2220,909,2,45 Francis,HALL,Hallway 9 Floor L1,Hallway C009L1,Z
CHALL010L1,2265,909,2,45 Francis,HALL,Hallway 10 Floor L1,Hallway C010L1,Z
CHALL010L2,2130,854,1,Tower,HALL,Hallway 10 Floor L2,Hallway C010L2,Z
CHALL011L1,2358,849,2,45 Francis,HALL,Hallway 11 Floor L1,Hallway C011L1,Z
CHALL012L1,2133,909,2,45 Francis,HALL,Hallway 12 Floor L1,Hallway C012L1,Z
CHALL013L1,2133,846,2,45 Francis,HALL,Hallway 13 Floor L1,Hallway C013L1,Z
CHALL014L1,1846,924,2,Tower,HALL,Hallway 14 Floor L1,Hallway C014L1,Z
CHALL015L1,2300,851,2,45 Francis,HALL,Hallway 15 Floor L1,Hallway C015L1,Z
CLABS001L1,1969,1272,2,Tower,LABS,Outpatient Fluoroscopy,Lab C001L1,Z
CLABS001L2,2300,855,1,45 Francis,LABS,Radiation Oncology TX Suite,Lab C001L2,Z
CLABS002L1,1726,1094,2,Tower,LABS,Pre-Op PACU,Lab C002L1,Z
CLABS002L2,2249,1286,1,45 Francis,LABS,Radiation Oncology Lab,Lab C002L2,Z
CLABS003L1,2296,1306,2,45 Francis,LABS,Nuclear Medicine,Lab C003L1,Z
CLABS004L1,2320,1265,2,45 Francis,LABS,Ultrasound Lab,Lab C004L1,Z
CLABS005L1,2791,1286,2,45 Francis,LABS,CSIR MRI Lab,Lab C005L1,Z
CREST001L1,1699,1022,2,Tower,REST,Restroom,Restroom C001L1,Z
CREST001L2,2324,906,1,45 Francis,REST,Restroom,Restroom C001L2,Z
CREST002L1,2068,1248,2,Tower,REST,Restroom,Restroom C002L1,Z
CREST002L2,1918,1255,1,45 Francis,REST,Restroom,Restroom C002L2,Z
CREST003L1,2334,909,2,45 Francis,REST,Restroom,Restroom C003L1,Z
CREST004L1,2771,1161,2,45 Francis,REST,Restroom,Restroom C004L1,Z
CRETL001L1,2187,896,2,45 Francis,RETL,Vending Machine,Retail C001L1,Z
CSERV001L1,2494,1063,2,45 Francis,SERV,Volunteers Floor,Service C001L1,Z
CSERV001L2,2023,1262,1,45 Francis,SERV,Interpreter Services,Service C001L2,Z
DCONF00102,4595,550,5,15 Francis,CONF,Carrie M. Hall Conference Center,Conference Center,Z
DDEPT00102,4334,701,5,15 Francis,DEPT,Chest Diseases,Chest Diseases,Z
DDEPT00202,4245,728,5,15 Francis,DEPT,Thoracic Surgery Clinic,Thoracic Surgery Clinic,Z
DDEPT00302,3904,660,5,15 Francis,DEPT,Brigham Health,Brigham Health,Z
DDEPT00402,3416,896,5,15 Francis,DEPT,Waiting Room,Waiting Room,Z
DELEV00A02,4549,376,5,15 Francis,ELEV,Elevator A,Elevator A2,Z
DELEV00B02,4163,643,5,15 Francis,ELEV,Elevator B,Elevator B2,Z
DELEV00C02,3955,885,5,15 Francis,ELEV,Elevator C,Elevator C2,Z
DELEV00D02,3475,760,5,15 Francis,ELEV,Elevator D,Elevator D2,Z
DEXIT00102,4300,749,5,15 Francis,EXIT,15 Lobby Entrance,15 Lobby Entrance,Z
DHALL00902,4635,680,5,15 Francis,HALL,Hallway 9 Floor 2,Hallway D0902,Z
DHALL01002,4625,650,5,15 Francis,HALL,Hallway 10 Floor 2,Hallway D1002,Z
DHALL01102,4607,656,5,15 Francis,HALL,Hallway 11 Floor 2,Hallway D1102,Z
DHALL02102,4303,557,5,15 Francis,HALL,Hallway 21 Floor 2,Hallway D2102,Z
DHALL02202,4283,478,5,15 Francis,HALL,Hallway 22 Floor 2,Hallway D2202,Z
DHALL02302,4270,440,5,15 Francis,HALL,Hallway 23 Floor 2,Hallway D2302,Z
DHALL02602,4269,639,5,15 Francis,HALL,15 Lobby,Hallway D2602,Z
DHALL02702,4290,714,5,15 Francis,HALL,Hallway 27 Floor 2,Hallway D2702,Z
DHALL02802,4194,660,5,15 Francis,HALL,Hallway 28 Floor 2,Hallway D2802,Z
DHALL02902,4170,670,5,15 Francis,HALL,Hallway 29 Floor 2,Hallway D2902,Z
DHALL03002,4140,680,5,15 Francis,HALL,Hallway 30 Floor 2,Hallway D3002,Z
DHALL03102,4133,649,5,15 Francis,HALL,Hallway 31 Floor 2,Hallway D3102,Z
DHALL03202,4027,714,5,15 Francis,HALL,Hallway 32 Floor 2,Hallway D3202,Z
DHALL03302,4006,649,5,15 Francis,HALL,Hallway 33 Floor 2,Hallway D3302,Z
DHALL03402,3925,740,5,15 Francis,HALL,Hallway 34 Floor 2,Hallway D3402,Z
DHALL03502,3938,776,5,15 Francis,HALL,Hallway 35 Floor 2,Hallway D3502,Z
DHALL03602,3959,824,5,15 Francis,HALL,Hallway 36 Floor 2,Hallway D3602,Z
DHALL03702,3969,865,5,15 Francis,HALL,Hallway 37 Floor 2,Hallway D3702,Z
DHALL04002,3911,687,5,15 Francis,HALL,Hallway 40 Floor 2,Hallway D4002,Z
DHALL04102,3877,564,5,15 Francis,HALL,Hallway 41 Floor 2,Hallway D4102,Z
DHALL04602,3825,760,5,15 Francis,HALL,Hallway 46 Floor 2,Hallway D4602,Z
DHALL04702,3745,780,5,15 Francis,HALL,Hallway 47 Floor 2,Hallway D4702,Z
DHALL04802,3655,805,5,15 Francis,HALL,Hallway 48 Floor 2,Hallway D4802,Z
DHALL05102,3580,827,5,15 Francis,HALL,Hallway 51 Floor 2,Hallway D5102,Z
DHALL05202,3555,730,5,15 Francis,HALL,Hallway 52 Floor 2,Hallway D5202,Z
DHALL05302,3525,840,5,15 Francis,HALL,Hallway 53 Floor 2,Hallway D5302,Z
DHALL05402,3494,844,5,15 Francis,HALL,Hallway 54 Floor 2,Hallway D5402,Z
DHALL05502,3450,850,5,15 Francis,HALL,Hallway 55 Floor 2,Hallway D5502,Z
DHALL05602,3440,800,5,15 Francis,HALL,Hallway 56 Floor 2,Hallway D5602,Z
DHALL05702,3480,790,5,15 Francis,HALL,Hallway 57 Floor 2,Hallway D5702,Z
DHALL05902,3409,855,5,15 Francis,HALL,Hallway 59 Floor 2,Hallway D5902,Z
DHALL06002,4330,580,5,15 Francis,HALL,Hallway 60 Floor 2,Hallway D6002,Z
DINFO00102,4204,622,5,15 Francis,INFO,15 Francis Security Desk,Information Desk,Z
DHALL01202,4573,557,5,15 Francis,HALL,Hallway 12 Floor 2,Hallway D1202,Z
DHALL01302,4545,460,5,15 Francis,HALL,Hallway 13 Floor 2,Hallway D1302,Z
DHALL01402,4573,451,5,15 Francis,HALL,Hallway 14 Floor 2,Hallway D1402,Z
DHALL01902,4344,622,5,15 Francis,HALL,Hallway 19 Floor 2,Hallway D1902,Z
DHALL02002,4215,653,5,15 Francis,HALL,Hallway 20 Floor 2,Hallway D2002,Z
SHALL02405,1578,1939,5,Shapiro,HALL,Hall,Hall,S
SHALL03905,1627,2096,5,Shapiro,HALL,Hall 3,Hall 3,S
SHALL04205,3160,998,5,15 Francis,HALL,Hall,Hall,S
SHALL05204,3399,861,4,45 Francis,HALL,Hall,Hall,S
SHALL05304,3464,855,4,45 Francis,HALL,Hall,Hall,S
SDEPT02504,3436,749,4,45 Francis,DEPT,Reflection Room,Reflection Room F1,S
